movieId,movie_title,genres
203158,Wild Honey,(no genres listed)
203160,The Last Black Man in San Francisco,Drama
203170,Secrets in the Sky: The Untold Story of Skunk Works,Documentary
203208,Scary Stories to Tell in the Dark,Horror
203214,The Criminal and the Lady,Crime|Mystery|Thriller
203218,Good Boys,Comedy
203220,Being Frank,Comedy
203222,The Lion King,Adventure|Animation|Children|Drama
203224,Dora and the Lost City of Gold,Adventure|Children|Comedy
203228,Daughter of the Wolf,Action|Thriller
203230,Submission,Drama
203236,Cat Fishin',Animation|Comedy
203244,Shaft,Action|Crime
203278,Plus One,Comedy|Romance
203296,Purl,Animation|Comedy
203298,Checkered Ninja,Adventure|Animation|Comedy
203310,Excursion,Mystery|Sci-Fi|Thriller
203312,The Way Things Go,Documentary
203322,The Peanut Butter Falcon,Adventure
203338,Life Overtakes Me,Documentary
203369,A Ship to India,Drama
203375,Ford v. Ferrari,Action|Drama
203391,Живая игрушка,Animation
203393,Escape Plan: The Extractors,Action|Thriller
203401,Fred 2: Night of the Living Fred,Adventure|Children|Comedy|Horror
203403,Fred 3: Camp Fred,Children
203421,The Night Sitter,Comedy|Horror
203449,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,Comedy
203461,K: Missing Kings,Action|Animation|Fantasy
203495,Sibyl,Drama
203503,Deerskin,Comedy|Crime
203513,Annabelle Comes Home,Horror
203517,The Angry Birds Movie 2,Action|Adventure|Animation|Children|Comedy
203519,Fast & Furious Presents: Hobbs & Shaw,Action
203557,Fisherman's Friends,Comedy|Drama
203569,Hunting the Phantom,Action|Adventure|Sci-Fi
203571,The Weasel's Tale,Comedy|Drama
203593,Mike Epps: Only One Mike,Comedy
203619,ANIMA,Romance
203645,The New King of Comedy,Comedy
203681,Racetrack,Documentary
203683,Killers Anonymous,Action|Crime|Mystery|Thriller
203691,The Edge of Democracy,Documentary
203749,Heroic Losers,Adventure|Comedy|Drama
203751,Katherine Ryan: Glitter Room,Comedy
203757,"So Long, My Son",Children|Drama
203767,"Hurry, Hurry!",(no genres listed)
203771,9 Variations on a Dance Theme,(no genres listed)
203785,Ch'an,(no genres listed)
203787,Seasons...,(no genres listed)
203797,Excessive Force,Action
203811,The Tattooed Stranger,Crime|Drama
203855,Saint Judy,Drama
203863,A Loaf of Bread,War
203881,Aziz Ansari: RIGHT NOW,Comedy
203904,Blinded by the Light,Comedy|Drama
203906,Satan's Blade,Horror
203928,Echo in the Canyon,Documentary
203934,Freaks,Sci-Fi|Thriller
203962,Go Back to China,Drama
203966,Kidnapping Stella,Thriller
203970,The Last Hit Man,Action|Crime|Thriller
203980,Immortality Corridor,Drama|War
203988,Ibiza,Comedy
204018,Point Blank,Action|Thriller
204026,Anna Boleyn,Drama
204030,Share,Drama|Thriller
204052,The Informer,Drama
204056,Lying and Stealing,Crime|Drama
204064,"Frankenstein's Monster's Monster, Frankenstein",Comedy
204098,Critters Attack!,Comedy|Horror|Sci-Fi
204102,Ganja & Hess,Drama|Horror
204106,I Am Nero,Drama
204132,Secret Obsession,Drama|Thriller
204152,Vivarium,Sci-Fi|Thriller
204154,Thunder and Lightning,Action|Thriller
204158,Weathering with You,Animation|Drama|Fantasy|Romance
204188,UglyDolls,Adventure|Animation|Children|Comedy|Fantasy
204196,Fast Sofa,Adventure|Comedy|Drama
204212,End of the century,Drama
204246,Sword of Trust,Comedy|Drama
204264,Supervized,Comedy
204268,Rambo: Last Blood,Action
204282,Frances Ferguson,Comedy
204294,The Great Hack,Documentary
204318,The Nightingale,Drama
204328,After the Wedding,Drama
204334,The Room,Fantasy|Thriller
204352,Ad Astra,Adventure|Drama|Mystery|Sci-Fi|Thriller
204366,One Piece: Baron Omatsuri and the Secret Island,Action|Animation|Comedy
204388,Honeyland,Documentary
204472,Animals,Comedy|Drama
204474,The Chambermaid,Drama
204490,Drifters,(no genres listed)
204496,Skin,Drama
204528,All Summer in a Day,Children|Sci-Fi
204530,Girls with Balls,Comedy|Horror
204542,It: Chapter Two,Horror
204548,Whitney Cummings: Can I Touch It?,Comedy
204558,The Red Sea Diving Resort,Drama|Thriller
204578,The Green Book: Guide to Freedom,Children|Drama
204584,Belzebuth,Horror
204654,Chase,Action|Thriller
204660,Hex,(no genres listed)
204686,Boss Level,Action|Sci-Fi|Thriller
204690,Eli,(no genres listed)
204692,In the Tall Grass,Drama|Horror|Thriller
204694,Spies in Disguise,Action|Adventure|Animation
204698,Joker,Crime|Drama|Thriller
204702,"Where'd You Go, Bernadette",Comedy|Drama
204704,Ready or Not,Comedy|Horror|Thriller
204706,The Blue Elephant: Part II,Drama|Horror|Mystery|Thriller
204710,Extra Ordinary.,Comedy|Fantasy
204712,Marianne & Leonard: Words of Love,Documentary
204722,The Bead Game,Animation
204732,Selling Isobel,Drama|Thriller
204736,The Bloody Brood,Crime|Drama|Thriller
204750,Ode to Joy,Comedy
204768,Land of Hope and Glory,Documentary
204786,Jaulas,Thriller
204788,Changeland,Comedy|Drama
204796,The Sun Sets at Dawn,Crime|Drama
204802,The Family,Documentary
204806,Barbarossa,Drama
204826,The Kitchen,Crime|Drama
204832,Rocko's Modern Life: Static Cling,Animation|Comedy
204834,Danger Close: The Battle of Long Tan,Action|Drama|War
204836,The Art of Racing in the Rain,Comedy|Drama
204840,The Operative,Thriller
204842,Jinxed,Children|Comedy|Fantasy
204878,Dolemite Is My Name,Comedy|Drama
204966,Luce,Drama
205018,Lost in Siberia,Drama|Romance
205048,21 Bridges,Action|Crime|Thriller
205054,Hustlers,Comedy|Crime|Drama
205056,Hannibal: Rome's Worst Nightmare,Action|Drama
205064,Driven,Drama|Thriller
205066,Nezha,Animation|Comedy|Fantasy
205072,Zombieland: Double Tap,Action|Comedy|Horror
205074,Falling Inn Love,Comedy|Romance
205076,Downton Abbey,Drama
205106,Can You Keep a Secret?,Comedy|Romance
205128,Sherlock: The Empty Hearse,(no genres listed)
205134,The Amazing Johnathan Documentary,Comedy|Documentary
205146,Sextuplets,Comedy
205156,Jojo Rabbit,Comedy|War
205205,47 Meters Down: Uncaged,Adventure|Horror|Thriller
205257,63 Up,Documentary
205259,Monty Python: The Meaning of Live,Comedy|Documentary
205265,Unmasking Jihadi John: Anatomy of a Terrorist,Documentary
205281,The Nightshifter,Horror|Thriller
205287,Bacurau,Action|Adventure|Drama|Mystery
205293,Polar Bear: Spy on the Ice,Documentary
205297,Gemini Man,Action|Drama|Sci-Fi|Thriller
205303,Sherlock: The Abominable Bride,Crime|Drama|Mystery
205309,Explosion of a Motor Car,Comedy|Horror
205325,Jim Gaffigan: Quality Time,Comedy
205329,"The Gangster, The Cop, The Devil",Action|Crime
205339,Tone-Deaf,Comedy|Horror|Thriller
205361,Simon Amstell: Set Free,Comedy
205365,Prelude,Drama
205383,El Camino: A Breaking Bad Movie,Crime|Drama|Thriller
205417,Hot Air,Drama
205425,Dave Chappelle: Sticks & Stones,Comedy
205441,Marriage Story,Comedy|Drama
205447,Saga of Tanya the Evil Movie,Animation
205509,The Goldfinch,Drama
205515,The Wild Goose Lake,Crime|Drama
205545,Official Secrets,Drama|Romance|Thriller|War
205571,Takeru Yamato,Adventure|Fantasy
205575,Angel of Mine,Drama|Thriller
205583,Satanic Panic,Horror
205591,The Uninvited,Action|Horror|Thriller
205619,She's Dating the Gangster,Comedy|Drama|Romance
205659,"São Paulo, Sociedade Anônima",Drama
205661,Maleficent: Mistress of Evil,Fantasy
205673,Eleven Samurai,Action|Adventure|Drama
205715,Reis,(no genres listed)
205721,Welcome to the Quiet Room,Drama
205723,The Two Deaths of Quincas Wateryell,Comedy|Drama
205733,Red Carpet,Comedy
205743,There Is No Lid on the Sea,Drama
205769,Dogs Don't Wear Pants,Drama
205857,Judy,Drama|Romance
205865,A Mongolian Tale,(no genres listed)
205879,Puss in Boots,Animation|Fantasy
205917,Chess Fever,Comedy
205943,Delitto quasi perfetto,(no genres listed)
205945,Steven Universe: The Movie,Adventure|Animation|Children|Comedy
205955,Memory: The Origins of Alien,Documentary
205959,The Grift,Action|Drama|Horror|Thriller
206022,The Mystery of the Dragon’s Seal,Adventure|Fantasy
206068,Hoax,Horror
206117,The Lonely Island Presents: The Unauthorized Bash Brothers Experience,Comedy
206150,Lucy in the Sky,Drama|Sci-Fi
206184,Confidence,Drama
206208,Bill Burr: Paper Tiger,Comedy
206218,No Doubt,Comedy|Romance
206246,The Platform,Drama|Horror|Sci-Fi
206254,Fly Colt Fly,(no genres listed)
206262,Eye for an Eye,Thriller
206272,Haunt,Horror|Thriller
206280,Classic Albums: Nirvana - Nevermind,Documentary
206282,Rocca verändert die Welt,Children
206285,A Night of Horror Volume 1,Horror|Thriller
206289,Storm Seekers,Action|Thriller
206293,Tall Girl,Comedy|Drama|Romance
206307,Miles Davis: Birth of the Cool,Documentary
206309,Film Study,(no genres listed)
206329,3 from Hell,Horror
206361,Michelangelo Eye to Eye,Documentary
206393,Promare,Action|Animation|Sci-Fi
206399,For Sama,Documentary
206403,Vita & Virginia,Drama|Romance
206413,Lady Psycho Killer,Comedy|Drama|Horror
206419,The Two Popes,Drama
206449,Saint Maud,Horror
206451,Bad Education,Comedy|Drama
206457,Ms. Purple,Drama
206499,Between Two Ferns: The Movie,Comedy
206501,Ambition,Thriller
206537,Anton Tchekhov 1980,Drama
206589,Lenin in Paris,Drama
206647,Hansel and Gretel,Animation|Fantasy
206653,Villains,Comedy|Crime|Thriller
206670,Running with the Devil,Crime|Drama|Thriller
206678,Unknown World,Adventure|Sci-Fi
206702,Doom: Annihilation,Action|Horror|Sci-Fi
206714,Abominable,Adventure|Animation|Children|Comedy
206727,Jeff Dunham: Beside Himself,Comedy
206737,Trouble,Animation|Children|Comedy
206741,EXIT,Action|Comedy
206743,Black Jack,Adventure
206755,Corporate Animals,Comedy|Horror
206775,Girl From Nowhere,Thriller
206805,In the Shadow of the Moon,Crime|Mystery|Sci-Fi
206821,Awaiting,Drama|Horror|Thriller
206843,Intermissions,Documentary
206845,The Laundromat,Comedy|Crime|Drama
206857,The Irishman,Crime|Drama
206861,"Live Like a Cop, Die Like a Man",Action|Crime|Drama|Thriller
206887,Little Joe,Sci-Fi|Thriller
206893,Matthias & Maxime,Drama
206895,Jonathan Agassi Saved My Life,Documentary
206899,Charlie's Angels,Action|Adventure|Comedy
206929,Classic Albums: Bob Marley & the Wailers - Catch a Fire,Documentary
206937,Bliss,Horror
206939,Undone,Animation|Drama|Sci-Fi
206941,Lux Æterna,Drama
206943,Cássia,Documentary
206957,Through The Fire,Drama
206959,Frozen II,Adventure|Animation|Children|Comedy|Fantasy
207023,10 Minutes Gone,Action|Crime|Mystery|Thriller
207033,Rhythm 21,Animation
207071,Meditation on Violence,Documentary
207075,Mister America,Comedy
207089,Zombi Child,Fantasy
207115,Wrinkles the Clown,Documentary
207117,Jay and Silent Bob Reboot,Comedy
207141,Life Like,Sci-Fi|Thriller
207165,Uncanny Annie,Horror
207173,The Saint Bernard Syndicate,Comedy
207189,The Addams Family,Animation|Children|Comedy|Fantasy|Horror
207229,Jexi,Comedy
207233,Jumanji: The Next Level,Action|Adventure|Comedy|Fantasy
207243,Deon Cole: Cole Hearted,Comedy
207249,American Woman,Drama
207289,Take Me to the Moon,Drama|Romance
207297,First Love,Action|Comedy|Crime|Romance
207301,The Weeping Woman,(no genres listed)
207309,Fractured,Thriller
207311,Last Christmas,Comedy|Romance
207313,Knives Out,Comedy|Crime|Drama|Mystery|Thriller
207327,Pure as Snow,Comedy|Drama
207343,The Forest of Love,Drama|Horror|Mystery|Thriller
207349,Judy & Punch,Drama
207359,Lucky Day,Action|Crime|Thriller
207367,Little Monsters,Comedy|Horror
207405,Doctor Sleep,Horror
207417,Mary,Drama|Horror
207427,The boundaries,Drama
207435,Where the Light Is: John Mayer Live in Los Angeles,(no genres listed)
207459,My Little Pony: Equestria Girls - Spring Breakdown,Action|Adventure|Animation|Comedy
207469,Sweetheart,Horror
207475,Starting a Skyscraper,(no genres listed)
207507,Fingerpori,Comedy
207606,The Fall of Fujimori,Documentary
207612,Tell Me Who I Am,Documentary
207632,An Officer and a Spy,Drama
207638,La belle époque,Comedy|Drama
207656,Kill Chain,Thriller
207670,Daniel Isn't Real,Horror
207672,Bajo el mismo techo,Comedy
207678,The Wolf House,Animation|Drama|Horror
207706,Little Miss Dolittle,Children|Comedy|Crime|Fantasy
207708,Pariyerum Perumal,Drama|Romance
207722,Give Me Liberty,Comedy|Drama
207752,Horatio's Drive: America's First Road Trip,Documentary
207796,The Aeronauts,Action|Adventure|Drama|Thriller
207828,Birthday Wonderland,Animation|Fantasy
207830,Terminator: Dark Fate,Action|Sci-Fi
207834,Jenny Slate: Stage Fright,Comedy|Documentary
207866,The Slightest Gesture,(no genres listed)
207874,Martin Eden,Drama
207882,Quanta,Drama|Sci-Fi
207888,Black and Blue,Action|Crime|Drama
207890,Countdown,Horror|Thriller
207892,Western Stars,Documentary
207930,Rattlesnake,Drama|Horror|Mystery|Thriller
208012,Goodbye Trainmen,Drama
208020,Ratsasan,Action|Crime|Thriller
208040,Sorry We Missed You,Drama
208096,Harriet,Drama
208098,Обратная связь,Drama
208108,Dark Waters,Drama
208110,A Shaun the Sheep Movie: Farmageddon,Animation|Children|Comedy
208112,Rudolph the Red-Nosed Reindeer & the Island of Misfit Toys,Animation|Children
208166,The Road Home for Christmas,Drama
208181,The Head,(no genres listed)
208195,Brian Regan: I Walked on the Moon,Comedy
208203,The Endless Trench,Drama|War
208205,Star Wars: The Rise of Skywalker,Action|Adventure|Sci-Fi
208207,Cats,Comedy|Drama|Fantasy
208221,Devil Bat's Daughter,Horror
208249,Bobby Yeah,Animation|Horror
208251,In Search of Darkness,Documentary
208281,Rabid,Horror|Sci-Fi
208289,Richard Jewell,Drama
208295,Playing with Fire,Comedy
208301,Trauma Therapy,Thriller
208321,Lillian,Drama
208329,The Influence,Horror
208341,Badland,Western
208383,Why Don't You Just Die!,Comedy
208397,Joshua,Horror
208429,The Banker,Drama
208443,The Elephant Queen,Documentary
208469,Just Mercy,Drama
208473,Meeting Gorbachev,Documentary
208479,Land of São Saruê,Documentary
208495,American Son,Drama
208513,Wilderness Survival for Girls,Drama|Horror|Thriller
208517,Girl on the Third Floor,Horror|Thriller
208531,Earthquake Bird,Crime|Drama|Mystery
208535,"A White, White Day",Drama
208621,Color Out of Space,Horror|Sci-Fi
208655,The Coldest Game,(no genres listed)
208657,Tito and the Birds,Adventure|Animation|Drama
208689,Lo nunca visto,Comedy
208693,Pippi Longstocking,Adventure|Animation|Children|Comedy
208703,1917,Drama|War
208711,Seth Meyers: Lobby Baby,Comedy
208715,Let It Snow,Comedy|Romance
208735,Invasion,Documentary|War
208737,Midway,Action|Drama|War
208747,The Good Liar,Drama|Mystery
208767,Mobile Suit Gundam I,Action|Adventure|Animation|Drama|Sci-Fi|War
208769,Pressure Point,Action|Thriller
208773,I Lost My Body,Animation|Drama
208795,Zana,Drama
208800,Lady and the Tramp,Comedy|Romance
208807,Queen & Slim,Drama|Romance
208813,Noelle,Children
208843,An Acceptable Loss,Drama|Thriller
208885,The Mandela Effect,Drama|Sci-Fi|Thriller
208905,Minha Vida em Marte,Comedy|Romance
208919,Indian Day School,(no genres listed)
208921,A Street Arab,Documentary
208939,Klaus,Adventure|Animation|Children|Comedy
208971,Fantastic Fungi,Documentary
209021,Quentin Durward,Adventure|Romance
209079,Call of Cuteness,Animation
209097,Primal,Action
209103,Tsar Ivan the Terrible,(no genres listed)
209145,Liberté,Drama
209147,The Carpet of Horror,Crime|Horror
209159,Window of the Soul,Documentary
209173,A Beautiful Day in the Neighborhood,Drama
209213,The Knight Before Christmas,Comedy|Romance
209303,Shockwave Countdown To Disaster,Action|Sci-Fi
209311,Waves,Drama|Romance
209315,Little Women,Drama|Romance
209333,"Bikram: Yogi, Guru, Predator",Crime|Documentary
209337,Mataharis,Comedy|Drama
209393,Tatu,Adventure
209423,The Cleansing Hour,Horror
209425,Paradise Beach,Action|Crime|Thriller
209453,Killerman,Action|Thriller
209477,3022,Sci-Fi
209497,The Vast of Night,Fantasy|Mystery|Sci-Fi
209525,Mike Birbiglia: The New One,Comedy
209555,Love on the Menu,Romance
209583,Antigone,Drama
209595,Waiting for the Barbarians,Drama
209599,Radioflash,Drama|Thriller
209821,Nezha Conquers the Dragon King,Animation|Fantasy
209823,The Body Remembers When the World Broke Open,Drama
209901,Year of Enlightment,Drama|War
209913,Trauma Center,Action|Thriller
209915,Rider on the Rain,Crime|Thriller
209917,Bombshell,Drama
209965,Uncut Gems,Comedy|Crime|Drama|Thriller
210067,A Christmas Movie Christmas,Fantasy|Romance
210107,The Song of Names,Drama
210115,The First Temptation of Christ,Comedy
210123,Porky's Duck Hunt,(no genres listed)
210133,Hala,Drama
210143,Beyond The Law,Action|Adventure|Mystery
210171,Knives and Skin,Drama
210175,Togo,Adventure|Children|Drama
210177,"It's Christmas, Carol!",Children|Fantasy
210215,The Nail,Crime|Drama|Mystery|Romance
210227,One Piece: Stampede,Action|Adventure|Animation
210235,Corpus Christi,Drama
210237,The Fate of Lee Khan,Action|Adventure
210271,6 Underground,Action|Adventure|Thriller
210327,Bewitched Bunny,Animation|Children|Comedy
210331,Black Christmas,Horror|Mystery|Thriller
210433,Shanghai Affairs,Action|Drama|Romance
210455,Gretel & Hansel,Fantasy|Horror|Thriller
210465,The Other Wife,Drama|Thriller
210469,Like a Boss,Comedy
210501,Panipat,Action|Drama|War
210521,Blackadder: The Cavalier Years,Comedy
210527,Raoni,(no genres listed)
210529,Lupin the Third: The Pursuit of Harimao's Treasure,Action|Animation|Comedy
210569,Birds of Prey (And the Fantabulous Emancipation of One Harley Quinn),Action|Adventure|Crime
210571,Fantasy Island,Fantasy|Horror|Sci-Fi
210573,The King's Man,Action|Adventure|Comedy
210575,The Photograph,Drama|Romance
210577,Sonic the Hedgehog,Action|Adventure|Children|Comedy|Fantasy|Sci-Fi
210651,Playmobil: The Movie,Adventure|Animation|Children|Comedy
210779,QT8: The First Eight,Documentary
210813,The Abominable Snow Rabbit,Animation|Comedy
210817,Show Biz Bugs,Animation|Children|Comedy
210825,Duck Dodgers in the 24½th Century,Animation|Comedy|Sci-Fi
210847,Bloodshot,Action|Drama|Fantasy|Sci-Fi
210849,The Call of the Wild,Adventure|Children|Drama
210851,Emma,Comedy|Drama
210855,The Rhythm Section,Action|Mystery|Thriller
210859,Run,Thriller
210861,The Gentlemen,Action|Crime
210863,Dolittle,Children|Comedy|Fantasy
210865,Bad Boys for Life,Action|Crime|Thriller
210867,Underwater,Action|Horror
210869,My Spy,Action|Children|Comedy
210897,John Mulaney & The Sack Lunch Bunch,Children|Comedy
210917,Lara,Comedy|Drama
210973,Ip Man 4: The Finale,Action|Drama
210989,Melancholia,Drama
211075,Inflatable Sex Doll of The Wastelands,Crime|Drama
211081,King Lear,Drama
211137,Ni No Kuni,Action|Adventure|Fantasy
211155,Scaffolding,Drama
211167,Lil Bub & Friendz,Documentary
211183,Mortal Kombat: Rebirth,Action|Fantasy
211191,Children of God,Drama|Romance
211223,The Grudge,Horror|Mystery
211243,The Beach House,Horror
211245,We Summon the Darkness,Horror|Thriller
211393,Clifton Hill,Drama|Mystery|Thriller
211414,Serf,Comedy
211490,Friend Request Pending,Comedy|Drama
211504,Rogue Warfare: Death of a Nation,Action|War
211506,Swingers,Comedy
211554,Crayon Shin-chan: Fierceness That Invites Storm! The Adult Empire Strikes Back,Animation|Comedy
211626,To Life,Comedy|Drama
211636,Garrincha: Joy of the People,Documentary
211658,Up-to-Date Spiritualism,Comedy|Fantasy
211684,Spider-Ham: Caught in a Ham,Action|Animation|Children|Comedy
211710,Hammamet,Drama
211712,Esmeralda’s Twilight,(no genres listed)
211726,Escape from Pretoria,Thriller
211774,La risa en vacaciones 2,Comedy
211824,Heroic Times,Animation|War
211866,The Noah,Action|Sci-Fi
211906,In the Absence,Documentary
211918,Forever the Moment,Drama
211952,The Personal History of David Copperfield,Drama
211964,Quack-a-Doodle Do,(no genres listed)
211966,WHAT DID JACK DO?,Crime|Drama
212012,Miss Americana,Documentary
212016,Hair Love,Animation|Children|Drama
212018,Denmark,Comedy
212024,The VelociPastor,Action|Horror
212066,The Heist of the Century,Crime|Drama|Thriller
212074,Guns Akimbo,Action|Comedy
212088,Horse Girl,Drama|Thriller
212154,Jusqu'ici tout va bien,Comedy|Drama
212180,The Wave,Sci-Fi
212192,Frankie,Drama
212202,Field Niggas,Documentary
212204,VHYes,Comedy|Horror
212263,Filmfarsi,Documentary
212281,Mulan,Adventure|Drama|Fantasy
212289,Henrietta Bulkowski,(no genres listed)
212303,The Assistant,Drama
212307,Brotherhood,Drama
212327,The Audition,Drama
212361,Sound of Metal,Drama
212371,The New Mutants,Action|Horror|Sci-Fi
212373,I'm Thinking of Ending Things,Drama|Horror|Thriller
212383,Fate/Stay Night: Heaven's Feel I. Presage Flower,Action|Animation|Drama|Fantasy
212387,The Translators,Thriller
212395,The Thing About Harry,Comedy|Romance
212437,Flesh Gordon,Comedy|Sci-Fi
212461,The Invisible Man,Horror|Sci-Fi|Thriller
212543,Standing Up for Sunny,Comedy
212573,Sala samobójców. Hejter,Drama|Romance|Thriller
212583,Descendants 3,Adventure|Children
212587,Spenser Confidential,Crime|Drama|Mystery|Thriller
212615,Royal Warriors,Action|Crime
212625,The Iceman Cometh,Action|Comedy|Sci-Fi
212723,Lost in Time,Drama
212759,"Why, Why, Tell Me Why!!",Drama
212821,Jackie,Drama
212833,Don't Hug Me I'm Scared 3,Animation|Fantasy|Horror
212847,After Midnight,Drama|Horror|Romance
212853,VFW,Action|Horror
212863,Nimic,Thriller
212869,To All the Boys: P.S. I Still Love You,Comedy|Romance
212883,Swallow,Drama|Horror|Thriller
212935,You Can't Live Like That,Documentary
212945,"Live Twice, Love Once",Comedy|Drama
212957,My Scene Goes Hollywood: The Movie,Animation|Children
212971,Dinner in America,(no genres listed)
213087,Capital in the 21st Century,Documentary
213153,Not for Resale,Documentary
213181,Third Man on the Mountain,Adventure|Children|Drama
213201,Lilly the Witch: The Journey to Mandolan,Children|Comedy|Fantasy|Mystery
213207,Onward,Adventure|Animation|Children|Comedy|Fantasy
213245,Darbar,Action|Drama|Thriller
213255,Love,Animation
213319,Superman: Red Son,Action|Animation|Sci-Fi
213327,The Million Eyes of Sumuru,Action|Adventure|Crime
213343,A Fall From Grace,Thriller
213347,A Quiet Place Part II,Drama|Sci-Fi|Thriller
213355,Antlers,Horror|Mystery
213367,Pokémon: Mewtwo Strikes Back Evolution,Action|Adventure|Animation|Children|Fantasy
213369,Radioactive,Drama|Romance
213397,Promising Young Woman,Crime|Drama|Thriller
213405,Mondo Cane 2,Documentary
213423,Pete Davidson: Alive from New York,Comedy
213425,Manananggal in Manila,Horror
213439,Filibus,Crime|Drama|Mystery
213453,Living Together,Drama
213481,Boss Wants a Happy Ending,Comedy|Romance
213489,The Trouble with Being Born,(no genres listed)
213505,The Passion of Augustine,Drama
213511,Dragonheart: Vengeance,Fantasy
213533,The Burnt Orange Heresy,Drama|Mystery|Thriller
213541,Boys State,Documentary
213565,First Cow,Drama
213573,Sonja: The White Swan,Drama
213585,The Way Back,Drama
213624,Bellbird,Comedy|Drama
213636,The Man of the Labyrinth,Thriller
213664,At the Drive-In,Comedy|Documentary|Drama
213666,Sea Fever,Horror|Sci-Fi|Thriller
213668,Taylor Tomlinson: Quarter-Life Crisis,Comedy
213870,The Moon Has Risen,Comedy|Drama|Romance
213892,The Hunt,Action|Horror|Thriller
213898,Never Rarely Sometimes Always,Drama
213900,Big Time Adolescence,Comedy
213914,Greyhound,War
213942,Frankenstein Created Bikers,Action|Crime|Horror|Sci-Fi|Thriller
213954,Kaw,Horror
213962,Final Stab,Horror
213976,Lost Girls,Drama|Mystery|Thriller
213988,Hope Gap,Drama|Romance
213992,The Coma,Action|Fantasy|Romance
213994,De Gaulle,Drama
214006,Agatha Christie: The Queen of Crime,Documentary
214028,Naruto Shippuden the Movie,Action|Adventure|Animation|Children|Fantasy
214032,Naruto Shippuden the Movie: The Will of Fire,Action|Adventure|Animation|Comedy|Drama|Fantasy
214038,Fatal Pulse,Thriller
214044,Three Loves,Drama
214056,Boys,Comedy|Drama|Romance
214240,Altered Carbon: Resleeved,Animation|Crime|Drama|Fantasy|Mystery|Sci-Fi
214242,Blow the Man Down,Drama|Mystery
214262,Hooking Up,Comedy|Drama
214264,The Winter Will Not Come,Comedy|Drama
214314,Presence of Mind,Drama|Horror|Thriller
214320,Doctor Who: The Day of the Doctor,Adventure|Sci-Fi
214368,SOPOR,Comedy
214370,The Line,Crime|Thriller
214382,LEGO House – Home of the Brick,Documentary
214398,After We Collided,Romance
214494,Military Wives,Drama
214524,Killing Us Softly: Advertising's Image of Women,Documentary
214546,A Night of Horror: Nightmare Radio,Horror
214564,The Perfect Candidate,Drama
214668,Pilgrim,Horror|Thriller
214672,Alien Invasion,Comedy|Horror|Sci-Fi
214698,Tom Segura: Ball Hog,Comedy
214722,The Occupant,Drama|Thriller
214736,Beasts Clawing at Straws,Mystery|Thriller
214742,Happy Old Year,Drama|Romance
214772,Michael Jackson's Thriller,Horror
214776,Extraction,Action|Thriller
214806,Float,Animation|Children|Drama
214820,La lotta,(no genres listed)
214854,Uncorked,Comedy|Drama
214858,Vitalina Varela,Drama
214884,A Bad Son,Drama
214894,Arkansas,Crime|Drama|Thriller
214920,The Dare,Horror|Mystery
214922,Love. Wedding. Repeat,(no genres listed)
214939,The Other Lamb,Drama|Horror|Thriller
214945,The Night of a Thousand Cats,Horror
214951,Only,Drama|Romance|Sci-Fi
214955,Better Days,Drama
214975,Catcalls,Horror
214995,The Silent City,Sci-Fi
215035,Opal Dream,Children|Drama
215061,James vs. His Future Self,Comedy|Sci-Fi
215105,Only the Animals,Drama|Thriller
215109,Two of Us,Comedy|Drama
215117,Coffee & Kareem,Action|Comedy
215223,Black Garden,Sci-Fi
215229,Trolls World Tour,Adventure|Animation|Children|Comedy|Fantasy
215241,How to Build a Girl,Comedy
215253,Banana Split,Comedy
215317,Elizabeth Is Missing,(no genres listed)
215329,Marvel Rising: Chasing Ghosts,Action|Animation
215335,Justice League Dark: Apokolips War,Action|Animation|Fantasy|Sci-Fi
215353,Minari,Drama
215383,A Bigger World,Drama
215387,For Kayako,Drama|Romance
215397,Samurai Hustle Returns,Comedy
215459,Marrying Father Christmas,Drama|Romance
215487,In the Trap,Horror|Thriller
215499,Sincerely Louis C.K.,Comedy
215519,Curtiz,Drama
215523,Valley Girl,Comedy|Romance
215525,Artemis Fowl,Adventure|Children|Fantasy|Sci-Fi
215527,The Half of It,Comedy|Romance
215529,Driveways,Drama
215535,The Policeman of the 16th Precinct,Comedy
215547,The Daughters of Fire,Drama
215553,Misbehaviour,Drama
215577,Behind You,Horror
215611,Volition,Sci-Fi|Thriller
215621,Selah and the Spades,Drama
215623,Mortal Kombat Legends: Scorpion’s Revenge,Action|Adventure|Animation|Fantasy
215629,Benjamin,Comedy|Drama
215683,The Willoughbys,Animation|Children|Comedy
215685,Bad Trip,Comedy
215711,The Sputnik,Drama|Sci-Fi|Thriller
215763,1BR,Drama|Horror|Thriller
215813,Who's Got the Action?,Comedy
215837,The Chess Player,Drama|Fantasy|War
215863,Ala Vaikunthapurramuloo,Action|Drama
215875,Hide,Action|Horror|Mystery
215913,Gonzaga - From father to son,Drama
215947,TFW NO GF,Documentary
215951,The Wretched,Horror
216105,My Stupid Boss 2,Comedy|Drama
216153,World Famous Lover,Drama|Romance
216227,The Other Side of Sleep,Drama|Thriller
216265,Sin,Drama
216296,Absolutely Tame Is a Horse,Comedy|Drama
216302,Time to Hunt,Crime|Sci-Fi|Thriller
216310,A Spot of Bother,Comedy
216330,Anatomy of a Marriage: My Days with Françoise,Drama
216338,Jerry Seinfeld: 23 Hours To Kill,Comedy
